date,Consumer Price Inflation,Crude WTI,Durable Goods Orders,FED Interest Rate,Non Farm Payrolls,Retail Sales,Treasury 10year Yield,Treasury 2year Yield,Treasury 5year Yield,Unemployment Rate
1964-03-01,30.9,,,3.43,56964,,4.22,,4.14,5.4
1964-04-01,30.9,,,3.47,57528,,4.23,,4.15,5.3
1964-05-01,30.9,,,3.50,58048,,4.20,,4.05,5.1
1964-06-01,31.0,,,3.50,58805,,4.17,,4.02,5.2
1964-07-01,31.1,,,3.42,58632,,4.19,,4.03,4.9
1964-08-01,31.0,,,3.50,58900,,4.19,,4.05,5.0
1964-09-01,31.1,,,3.45,59497,,4.20,,4.08,5.1
1964-10-01,31.1,,,3.36,59380,,4.19,,4.07,5.1
1964-11-01,31.2,,,3.52,59677,,4.15,,4.04,4.8
1964-12-01,31.2,,,3.85,60198,,4.18,,4.09,5.0
1965-01-01,31.2,,,3.90,58561,,4.19,,4.10,4.9
1965-02-01,31.2,,,3.98,58676,,4.21,,4.15,5.1
1965-03-01,31.3,,,4.05,59119,,4.21,,4.15,4.7
1965-04-01,31.4,,,4.09,59891,,4.20,,4.15,4.8
1965-05-01,31.4,,,4.10,60442,,4.21,,4.15,4.6
1965-06-01,31.6,,,4.05,61319,,4.21,,4.15,4.6
1965-07-01,31.6,,,4.09,61167,,4.20,,4.15,4.4
1965-08-01,31.6,,,4.12,61455,,4.25,,4.20,4.4
1965-09-01,31.6,,,4.02,62006,,4.29,,4.25,4.3
1965-10-01,31.7,,,4.08,62245,,4.35,,4.34,4.2
1965-11-01,31.7,,,4.10,62465,,4.45,,4.46,4.1
1965-12-01,31.8,,,4.32,63141,,4.62,,4.72,4.0
1966-01-01,31.8,,,4.42,61529,,4.61,,4.86,4.0
1966-02-01,32.0,,,4.60,61707,,4.83,,4.98,3.8
1966-03-01,32.1,,,4.66,62354,,4.87,,4.92,3.8
1966-04-01,32.3,,,4.67,63096,,4.75,,4.83,3.8
1966-05-01,32.3,,,4.90,63645,,4.78,,4.89,3.9
1966-06-01,32.4,,,5.17,64784,,4.81,,4.97,3.8
1966-07-01,32.5,,,5.30,64470,,5.02,,5.17,3.8
1966-08-01,32.7,,,5.53,64678,,5.22,,5.50,3.8
1966-09-01,32.7,,,5.40,65082,,5.18,,5.50,3.7
1966-10-01,32.9,,,5.53,65337,,5.01,,5.27,3.7
1966-11-01,32.9,,,5.76,65508,,5.16,,5.36,3.6
1966-12-01,32.9,,,5.40,66051,,4.84,,5.00,3.8
1967-01-01,32.9,,,4.94,64439,,4.58,,4.70,3.9
1967-02-01,32.9,,,5.00,64377,,4.63,,4.74,3.8
1967-03-01,33.0,,,4.53,64741,,4.54,,4.54,3.8
1967-04-01,33.1,,,4.05,65144,,4.59,,4.51,3.8
1967-05-01,33.2,,,3.94,65540,,4.85,,4.75,3.8
1967-06-01,33.3,,,3.98,66451,,5.02,,5.01,3.9
1967-07-01,33.4,,,3.79,66015,,5.16,,5.23,3.8
1967-08-01,33.5,,,3.90,66262,,5.28,,5.31,3.8
1967-09-01,33.6,,,3.99,66549,,5.30,,5.40,3.8
1967-10-01,33.7,,,3.88,66684,,5.48,,5.57,4.0
1967-11-01,33.8,,,4.13,67210,,5.75,,5.78,3.9
1967-12-01,33.9,,,4.51,67758,,5.70,,5.75,3.8
1968-01-01,34.1,,,4.61,65853,,5.53,,5.54,3.7
1968-02-01,34.2,,,4.71,66203,,5.56,,5.59,3.8
1968-03-01,34.3,,,5.05,66553,,5.74,,5.76,3.7
1968-04-01,34.4,,,5.76,67260,,5.64,,5.69,3.5
1968-05-01,34.5,,,6.12,67581,,5.87,,6.04,3.5
1968-06-01,34.7,,,6.07,68617,,5.72,,5.85,3.7
1968-07-01,34.9,,,6.03,68199,,5.50,,5.60,3.7
1968-08-01,35.0,,,6.03,68397,,5.42,,5.50,3.5
1968-09-01,35.1,,,5.78,68826,,5.46,,5.48,3.4
1968-10-01,35.3,,,5.91,69187,,5.58,,5.55,3.4
1968-11-01,35.4,,,5.82,69509,,5.70,,5.66,3.4
1968-12-01,35.5,,,6.02,70085,,6.03,,6.12,3.4
1969-01-01,35.6,,,6.30,68494,,6.04,,6.25,3.4
1969-02-01,35.8,,,6.61,68712,,6.19,,6.34,3.4
1969-03-01,36.1,,,6.79,69208,,6.30,,6.41,3.4
1969-04-01,36.3,,,7.41,69799,,6.17,,6.30,3.4
1969-05-01,36.4,,,8.67,70285,,6.32,,6.54,3.4
1969-06-01,36.6,,,8.90,71363,,6.57,,6.75,3.5
1969-07-01,36.8,,,8.61,70746,,6.72,,7.01,3.5
1969-08-01,37.0,,,9.19,71024,,6.69,,7.03,3.5
1969-09-01,37.1,,,9.15,71235,,7.16,,7.57,3.7
1969-10-01,37.3,,,9.00,71601,,7.10,,7.51,3.7
1969-11-01,37.5,,,8.85,71630,,7.14,,7.53,3.5
1969-12-01,37.7,,,8.97,72041,,7.65,,7.96,3.5
1970-01-01,37.8,,,8.98,70229,,7.79,,8.17,3.9
1970-02-01,38.0,,,8.98,70332,,7.24,,7.82,4.2
1970-03-01,38.2,,,7.76,70786,,7.07,,7.21,4.4
1970-04-01,38.5,,,8.10,71105,,7.39,,7.50,4.6
1970-05-01,38.6,,,7.95,71123,,7.91,,7.97,4.8
1970-06-01,38.8,,,7.61,71766,,7.84,,7.85,4.9
1970-07-01,39.0,,,7.21,71000,,7.46,,7.59,5.0
1970-08-01,39.0,,,6.62,70900,,7.53,,7.57,5.1
1970-09-01,39.2,,,6.29,71257,,7.39,,7.29,5.4
1970-10-01,39.4,,,6.20,71022,,7.33,,7.12,5.5
1970-11-01,39.6,,,5.60,70983,,6.84,,6.47,5.9
1970-12-01,39.8,,,4.90,71564,,6.39,,5.95,6.1
1971-01-01,39.8,,,4.14,69922,,6.24,,5.89,5.9
1971-02-01,39.9,,,3.72,69844,,6.11,,5.56,5.9
1971-03-01,40.0,,,3.71,70209,,5.70,,5.00,6.0
1971-04-01,40.1,,,4.16,70795,,5.83,,5.65,5.9
1971-05-01,40.3,,,4.63,71287,,6.39,,6.28,5.9
1971-06-01,40.6,,,4.91,72006,,6.52,,6.53,5.9
1971-07-01,40.7,,,5.31,71194,,6.73,,6.85,6.0
1971-08-01,40.8,,,5.57,71298,,6.58,,6.55,6.1
1971-09-01,40.8,,,5.55,71931,,6.14,,6.14,6.0
1971-10-01,40.9,,,5.20,72180,,5.93,,5.93,5.8
1971-11-01,40.9,,,4.91,72479,,5.81,,5.78,6.0
1971-12-01,41.1,,,4.14,72880,,5.93,,5.69,6.0
1972-01-01,41.1,,,3.51,71481,,5.95,,5.59,5.8
